CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
╝Г╤И╔╚,1986,11,121.40,24.70,4.6541,
╝Г╤И╔╚,1986,12,121.40,24.70,1.12881,
╝Г╤И╔╚,1987,1,121.40,24.70,0.803314,
╝Г╤И╔╚,1987,2,121.40,24.70,2.06464,
╝Г╤И╔╚,1987,3,121.40,24.70,6.23906,
╝Г╤И╔╚,1987,4,121.40,24.70,2.5627,
╝Г╤И╔╚,1987,5,121.40,24.70,7.35044,
╝Г╤И╔╚,1987,6,121.40,24.70,5.21146,
╝Г╤И╔╚,1987,7,121.40,24.70,13.8139,
╝Г╤И╔╚,1987,8,121.40,24.70,1.92651,
╝Г╤И╔╚,1987,9,121.40,24.70,18.6635,
╝Г╤И╔╚,1987,10,121.40,24.70,16.9434,
╝Г╤И╔╚,1987,11,121.40,24.70,1.29931,
╝Г╤И╔╚,1987,12,121.40,24.70,1.18768,
╝Г╤И╔╚,1988,1,121.40,24.70,1.6999,
╝Г╤И╔╚,1988,2,121.40,24.70,1.2442,
╝Г╤И╔╚,1988,3,121.40,24.70,4.96606,
╝Г╤И╔╚,1988,4,121.40,24.70,7.60633,
╝Г╤И╔╚,1988,5,121.40,24.70,4.8487,
╝Г╤И╔╚,1988,6,121.40,24.70,4.44305,
╝Г╤И╔╚,1988,7,121.40,24.70,0.643897,
╝Г╤И╔╚,1988,8,121.40,24.70,3.9423,
╝Г╤И╔╚,1988,9,121.40,24.70,10.4886,
╝Г╤И╔╚,1988,10,121.40,24.70,7.31203,
╝Г╤И╔╚,1988,11,121.40,24.70,2.00254,
╝Г╤И╔╚,1988,12,121.40,24.70,0.706458,
╝Г╤И╔╚,1989,1,121.40,24.70,1.46715,
╝Г╤И╔╚,1989,2,121.40,24.70,0.465355,
╝Г╤И╔╚,1989,3,121.40,24.70,1.69689,
╝Г╤И╔╚,1989,4,121.40,24.70,5.71995,
╝Г╤И╔╚,1989,5,121.40,24.70,10.547,
╝Г╤И╔╚,1989,6,121.40,24.70,3.15369,
╝Г╤И╔╚,1989,7,121.40,24.70,10.5942,
╝Г╤И╔╚,1989,8,121.40,24.70,6.94707,
╝Г╤И╔╚,1989,9,121.40,24.70,25.9075,
╝Г╤И╔╚,1989,10,121.40,24.70,1.68599,
╝Г╤И╔╚,1989,11,121.40,24.70,1.46762,
╝Г╤И╔╚,1989,12,121.40,24.70,2.34951,
╝Г╤И╔╚,1990,1,121.40,24.70,3.92936,
╝Г╤И╔╚,1990,2,121.40,24.70,4.02573,
╝Г╤И╔╚,1990,3,121.40,24.70,2.97182,
╝Г╤И╔╚,1990,4,121.40,24.70,14.3175,
╝Г╤И╔╚,1990,5,121.40,24.70,2.28112,
╝Г╤И╔╚,1990,6,121.40,24.70,13.1074,
╝Г╤И╔╚,1990,7,121.40,24.70,2.48968,
╝Г╤И╔╚,1990,8,121.40,24.70,34.6711,
╝Г╤И╔╚,1990,9,121.40,24.70,15.6646,
╝Г╤И╔╚,1990,10,121.40,24.70,1.2541,
╝Г╤И╔╚,1990,11,121.40,24.70,2.07678,
╝Г╤И╔╚,1990,12,121.40,24.70,0.124205,
╝Г╤И╔╚,1991,1,121.40,24.70,2.9289,
╝Г╤И╔╚,1991,2,121.40,24.70,2.56142,
╝Г╤И╔╚,1991,3,121.40,24.70,2.00236,
╝Г╤И╔╚,1991,4,121.40,24.70,2.36223,
╝Г╤И╔╚,1991,5,121.40,24.70,3.38985,
╝Г╤И╔╚,1991,6,121.40,24.70,11.1865,
╝Г╤И╔╚,1991,7,121.40,24.70,4.0608,
╝Г╤И╔╚,1991,8,121.40,24.70,8.60682,
╝Г╤И╔╚,1991,9,121.40,24.70,16.7181,
╝Г╤И╔╚,1991,10,121.40,24.70,4.12871,
╝Г╤И╔╚,1991,11,121.40,24.70,2.06873,
╝Г╤И╔╚,1991,12,121.40,24.70,2.12298,
╝Г╤И╔╚,1992,1,121.40,24.70,1.44984,
╝Г╤И╔╚,1992,2,121.40,24.70,11.8124,
╝Г╤И╔╚,1992,3,121.40,24.70,5.3055,
╝Г╤И╔╚,1992,4,121.40,24.70,7.49344,
╝Г╤И╔╚,1992,5,121.40,24.70,6.24599,
╝Г╤И╔╚,1992,6,121.40,24.70,3.60492,
╝Г╤И╔╚,1992,7,121.40,24.70,1.99547,
╝Г╤И╔╚,1992,8,121.40,24.70,24.4167,
╝Г╤И╔╚,1992,9,121.40,24.70,21.2885,
╝Г╤И╔╚,1992,10,121.40,24.70,1.12812,
╝Г╤И╔╚,1992,11,121.40,24.70,1.13664,
╝Г╤И╔╚,1992,12,121.40,24.70,1.98228,
╝Г╤И╔╚,1993,1,121.40,24.70,3.08037,
╝Г╤И╔╚,1993,2,121.40,24.70,1.0283,
╝Г╤И╔╚,1993,3,121.40,24.70,6.33193,
╝Г╤И╔╚,1993,4,121.40,24.70,7.62198,
╝Г╤И╔╚,1993,5,121.40,24.70,4.38394,
╝Г╤И╔╚,1993,6,121.40,24.70,7.10353,
╝Г╤И╔╚,1993,7,121.40,24.70,6.00873,
╝Г╤И╔╚,1993,8,121.40,24.70,2.08608,
╝Г╤И╔╚,1993,9,121.40,24.70,1.63008,
╝Г╤И╔╚,1993,10,121.40,24.70,1.37847,
╝Г╤И╔╚,1993,11,121.40,24.70,1.96093,
╝Г╤И╔╚,1993,12,121.40,24.70,0.573891,
╝Г╤И╔╚,1994,1,121.40,24.70,2.11565,
╝Г╤И╔╚,1994,2,121.40,24.70,7.81306,
╝Г╤И╔╚,1994,3,121.40,24.70,2.76276,
╝Г╤И╔╚,1994,4,121.40,24.70,1.83726,
╝Г╤И╔╚,1994,5,121.40,24.70,6.25034,
╝Г╤И╔╚,1994,6,121.40,24.70,6.56007,
╝Г╤И╔╚,1994,7,121.40,24.70,11.3771,
╝Г╤И╔╚,1994,8,121.40,24.70,29.0645,
╝Г╤И╔╚,1994,9,121.40,24.70,7.64573,
╝Г╤И╔╚,1994,10,121.40,24.70,19.469,
╝Г╤И╔╚,1994,11,121.40,24.70,0.0289999,
╝Г╤И╔╚,1994,12,121.40,24.70,2.00271,
╝Г╤И╔╚,1995,1,121.40,24.70,2.19217,
╝Г╤И╔╚,1995,2,121.40,24.70,6.35156,
╝Г╤И╔╚,1995,3,121.40,24.70,4.65595,
╝Г╤И╔╚,1995,4,121.40,24.70,4.23636,
╝Г╤И╔╚,1995,5,121.40,24.70,6.97543,
╝Г╤И╔╚,1995,6,121.40,24.70,5.26778,
╝Г╤И╔╚,1995,7,121.40,24.70,7.76559,
╝Г╤И╔╚,1995,8,121.40,24.70,3.4219,
╝Г╤И╔╚,1995,9,121.40,24.70,3.58622,
╝Г╤И╔╚,1995,10,121.40,24.70,1.93517,
╝Г╤И╔╚,1995,11,121.40,24.70,0.813327,
╝Г╤И╔╚,1995,12,121.40,24.70,0.664545,
╝Г╤И╔╚,1996,1,121.40,24.70,0.117773,
╝Г╤И╔╚,1996,2,121.40,24.70,3.27361,
╝Г╤И╔╚,1996,3,121.40,24.70,1.89103,
╝Г╤И╔╚,1996,4,121.40,24.70,8.17142,
╝Г╤И╔╚,1996,5,121.40,24.70,7.09951,
╝Г╤И╔╚,1996,6,121.40,24.70,3.40299,
╝Г╤И╔╚,1996,7,121.40,24.70,23.5749,
╝Г╤И╔╚,1996,8,121.40,24.70,7.41482,
╝Г╤И╔╚,1996,9,121.40,24.70,12.5671,
╝Г╤И╔╚,1996,10,121.40,24.70,3.9097,
╝Г╤И╔╚,1996,11,121.40,24.70,2.92258,
╝Г╤И╔╚,1996,12,121.40,24.70,0.47948,
╝Г╤И╔╚,1997,1,121.40,24.70,1.6081,
╝Г╤И╔╚,1997,2,121.40,24.70,6.2455,
╝Г╤И╔╚,1997,3,121.40,24.70,4.1874,
╝Г╤И╔╚,1997,4,121.40,24.70,1.8921,
╝Г╤И╔╚,1997,5,121.40,24.70,3.19027,
╝Г╤И╔╚,1997,6,121.40,24.70,18.6346,
╝Г╤И╔╚,1997,7,121.40,24.70,7.98492,
╝Г╤И╔╚,1997,8,121.40,24.70,29.1524,
╝Г╤И╔╚,1997,9,121.40,24.70,5.45277,
╝Г╤И╔╚,1997,10,121.40,24.70,0.971154,
╝Г╤И╔╚,1997,11,121.40,24.70,0.481763,
╝Г╤И╔╚,1997,12,121.40,24.70,1.03002,
╝Г╤И╔╚,1998,1,121.40,24.70,4.56437,
╝Г╤И╔╚,1998,2,121.40,24.70,13.7119,
╝Г╤И╔╚,1998,3,121.40,24.70,6.80559,
╝Г╤И╔╚,1998,4,121.40,24.70,4.34142,
╝Г╤И╔╚,1998,5,121.40,24.70,10.4787,
╝Г╤И╔╚,1998,6,121.40,24.70,7.39743,
╝Г╤И╔╚,1998,7,121.40,24.70,1.65549,
╝Г╤И╔╚,1998,8,121.40,24.70,7.24834,
╝Г╤И╔╚,1998,9,121.40,24.70,11.3691,
╝Г╤И╔╚,1998,10,121.40,24.70,34.6527,
╝Г╤И╔╚,1998,11,121.40,24.70,1.3463,
╝Г╤И╔╚,1998,12,121.40,24.70,3.82067,
╝Г╤И╔╚,1999,1,121.40,24.70,2.46995,
╝Г╤И╔╚,1999,2,121.40,24.70,0.259477,
╝Г╤И╔╚,1999,3,121.40,24.70,3.12608,
╝Г╤И╔╚,1999,4,121.40,24.70,1.79831,
╝Г╤И╔╚,1999,5,121.40,24.70,7.49316,
╝Г╤И╔╚,1999,6,121.40,24.70,12.577,
╝Г╤И╔╚,1999,7,121.40,24.70,3.87234,
╝Г╤И╔╚,1999,8,121.40,24.70,10.5736,
╝Г╤И╔╚,1999,9,121.40,24.70,4.15729,
╝Г╤И╔╚,1999,10,121.40,24.70,3.58855,
╝Г╤И╔╚,1999,11,121.40,24.70,0.87729,
╝Г╤И╔╚,1999,12,121.40,24.70,3.29052,
╝Г╤И╔╚,2000,1,121.40,24.70,1.46956,
╝Г╤И╔╚,2000,2,121.40,24.70,10.8972,
╝Г╤И╔╚,2000,3,121.40,24.70,2.78383,
╝Г╤И╔╚,2000,4,121.40,24.70,8.30082,
╝Г╤И╔╚,2000,5,121.40,24.70,2.77463,
╝Г╤И╔╚,2000,6,121.40,24.70,11.7127,
╝Г╤И╔╚,2000,7,121.40,24.70,6.64822,
╝Г╤И╔╚,2000,8,121.40,24.70,23.9057,
╝Г╤И╔╚,2000,9,121.40,24.70,5.96936,
╝Г╤И╔╚,2000,10,121.40,24.70,7.51961,
╝Г╤И╔╚,2000,11,121.40,24.70,8.97219,
╝Г╤И╔╚,2000,12,121.40,24.70,3.1943,
╝Г╤И╔╚,2001,1,121.40,24.70,4.90213,
╝Г╤И╔╚,2001,2,121.40,24.70,0.36755,
╝Г╤И╔╚,2001,3,121.40,24.70,3.32645,
╝Г╤И╔╚,2001,4,121.40,24.70,5.34927,
╝Г╤И╔╚,2001,5,121.40,24.70,5.67507,
╝Г╤И╔╚,2001,6,121.40,24.70,3.62322,
╝Г╤И╔╚,2001,7,121.40,24.70,10.9689,
╝Г╤И╔╚,2001,8,121.40,24.70,3.18413,
╝Г╤И╔╚,2001,9,121.40,24.70,57.0477,
╝Г╤И╔╚,2001,10,121.40,24.70,6.08298,
╝Г╤И╔╚,2001,11,121.40,24.70,0.569165,
╝Г╤И╔╚,2001,12,121.40,24.70,1.10719,
╝Г╤И╔╚,2002,1,121.40,24.70,1.62654,
╝Г╤И╔╚,2002,2,121.40,24.70,1.30898,
╝Г╤И╔╚,2002,3,121.40,24.70,0.565449,
╝Г╤И╔╚,2002,4,121.40,24.70,0.373825,
╝Г╤И╔╚,2002,5,121.40,24.70,2.38314,
╝Г╤И╔╚,2002,6,121.40,24.70,3.26381,
╝Г╤И╔╚,2002,7,121.40,24.70,19.7539,
╝Г╤И╔╚,2002,8,121.40,24.70,1.73972,
╝Г╤И╔╚,2002,9,121.40,24.70,11.354,
╝Г╤И╔╚,2002,10,121.40,24.70,1.51801,
╝Г╤И╔╚,2002,11,121.40,24.70,1.12598,
╝Г╤И╔╚,2002,12,121.40,24.70,2.40842,
╝Г╤И╔╚,2003,1,121.40,24.70,0.61143,
╝Г╤И╔╚,2003,2,121.40,24.70,0.292576,
╝Г╤И╔╚,2003,3,121.40,24.70,2.78269,
╝Г╤И╔╚,2003,4,121.40,24.70,4.14222,
╝Г╤И╔╚,2003,5,121.40,24.70,1.25801,
╝Г╤И╔╚,2003,6,121.40,24.70,8.24125,
╝Г╤И╔╚,2003,7,121.40,24.70,2.36112,
╝Г╤И╔╚,2003,8,121.40,24.70,2.38772,
╝Г╤И╔╚,2003,9,121.40,24.70,10.4276,
╝Г╤И╔╚,2003,10,121.40,24.70,2.53016,
╝Г╤И╔╚,2003,11,121.40,24.70,1.51392,
╝Г╤И╔╚,2003,12,121.40,24.70,0.0458634,
╝Г╤И╔╚,2004,1,121.40,24.70,2.86195,
╝Г╤И╔╚,2004,2,121.40,24.70,5.73507,
╝Г╤И╔╚,2004,3,121.40,24.70,6.69122,
╝Г╤И╔╚,2004,4,121.40,24.70,5.06862,
╝Г╤И╔╚,2004,5,121.40,24.70,7.87855,
╝Г╤И╔╚,2004,6,121.40,24.70,0.0580183,
╝Г╤И╔╚,2004,7,121.40,24.70,1.95847,
╝Г╤И╔╚,2004,8,121.40,24.70,12.173,
╝Г╤И╔╚,2004,9,121.40,24.70,4.79092,
╝Г╤И╔╚,2004,10,121.40,24.70,1.85364,
╝Г╤И╔╚,2004,11,121.40,24.70,0.00164774,
╝Г╤И╔╚,2004,12,121.40,24.70,1.51239,
╝Г╤И╔╚,2005,1,121.40,24.70,1.37399,
╝Г╤И╔╚,2005,2,121.40,24.70,12.7082,
╝Г╤И╔╚,2005,3,121.40,24.70,10.1536,
╝Г╤И╔╚,2005,4,121.40,24.70,2.10898,
╝Г╤И╔╚,2005,5,121.40,24.70,15.6084,
╝Г╤И╔╚,2005,6,121.40,24.70,6.39224,
╝Г╤И╔╚,2005,7,121.40,24.70,18.2835,
╝Г╤И╔╚,2005,8,121.40,24.70,44.8151,
╝Г╤И╔╚,2005,9,121.40,24.70,9.74458,
╝Г╤И╔╚,2005,10,121.40,24.70,7.28804,
╝Г╤И╔╚,2005,11,121.40,24.70,1.00134,
╝Г╤И╔╚,2005,12,121.40,24.70,1.43505,
╝Г╤И╔╚,2006,1,121.40,24.70,2.00782,
╝Г╤И╔╚,2006,2,121.40,24.70,2.67801,
╝Г╤И╔╚,2006,3,121.40,24.70,6.35705,
╝Г╤И╔╚,2006,4,121.40,24.70,10.6321,
╝Г╤И╔╚,2006,5,121.40,24.70,11.7483,
╝Г╤И╔╚,2006,6,121.40,24.70,14.141,
╝Г╤И╔╚,2006,7,121.40,24.70,7.14513,
╝Г╤И╔╚,2006,8,121.40,24.70,2.95572,
╝Г╤И╔╚,2006,9,121.40,24.70,14.176,
╝Г╤И╔╚,2006,10,121.40,24.70,0,
╝Г╤И╔╚,2006,11,121.40,24.70,5.20848,
╝Г╤И╔╚,2006,12,121.40,24.70,2.99299,
╝Г╤И╔╚,2007,1,121.40,24.70,2.72876,
╝Г╤И╔╚,2007,2,121.40,24.70,1.31722,
╝Г╤И╔╚,2007,3,121.40,24.70,4.18252,
╝Г╤И╔╚,2007,4,121.40,24.70,4.82293,
╝Г╤И╔╚,2007,5,121.40,24.70,5.31152,
╝Г╤И╔╚,2007,6,121.40,24.70,9.63791,
╝Г╤И╔╚,2007,7,121.40,24.70,3.16731,
╝Г╤И╔╚,2007,8,121.40,24.70,20.8993,
╝Г╤И╔╚,2007,9,121.40,24.70,18.5618,
╝Г╤И╔╚,2007,10,121.40,24.70,20.8227,
╝Г╤И╔╚,2007,11,121.40,24.70,2.71198,
╝Г╤И╔╚,2007,12,121.40,24.70,0.587986,
╝Г╤И╔╚,2008,1,121.40,24.70,1.8349,
╝Г╤И╔╚,2008,2,121.40,24.70,2.95603,
╝Г╤И╔╚,2008,3,121.40,24.70,4.64211,
╝Г╤И╔╚,2008,4,121.40,24.70,2.9776,
╝Г╤И╔╚,2008,5,121.40,24.70,5.31001,
╝Г╤И╔╚,2008,6,121.40,24.70,8.40688,
╝Г╤И╔╚,2008,7,121.40,24.70,12.4321,
╝Г╤И╔╚,2008,8,121.40,24.70,1.73816,
╝Г╤И╔╚,2008,9,121.40,24.70,43.7532,
╝Г╤И╔╚,2008,10,121.40,24.70,1.89507,
╝Г╤И╔╚,2008,11,121.40,24.70,3.74408,
╝Г╤И╔╚,2008,12,121.40,24.70,2.02328,
╝Г╤И╔╚,2009,1,121.40,24.70,0.3675,
╝Г╤И╔╚,2009,2,121.40,24.70,0.549021,
╝Г╤И╔╚,2009,3,121.40,24.70,5.77365,
╝Г╤И╔╚,2009,4,121.40,24.70,4.3618,
╝Г╤И╔╚,2009,5,121.40,24.70,1.30297,
╝Г╤И╔╚,2009,6,121.40,24.70,7.85214,
╝Г╤И╔╚,2009,7,121.40,24.70,1.89129,
╝Г╤И╔╚,2009,8,121.40,24.70,18.5906,
╝Г╤И╔╚,2009,9,121.40,24.70,1.75995,
╝Г╤И╔╚,2009,10,121.40,24.70,6.47459,
╝Г╤И╔╚,2009,11,121.40,24.70,1.01562,
╝Г╤И╔╚,2009,12,121.40,24.70,1.6718,
╝Г╤И╔╚,2010,1,121.40,24.70,3.30256,
╝Г╤И╔╚,2010,2,121.40,24.70,9.42158,
╝Г╤И╔╚,2010,3,121.40,24.70,1.49825,
╝Г╤И╔╚,2010,4,121.40,24.70,4.40533,
╝Г╤И╔╚,2010,5,121.40,24.70,3.59596,
╝Г╤И╔╚,2010,6,121.40,24.70,11.3157,
╝Г╤И╔╚,2010,7,121.40,24.70,6.92749,
╝Г╤И╔╚,2010,8,121.40,24.70,1.59237,
╝Г╤И╔╚,2010,9,121.40,24.70,7.48332,
╝Г╤И╔╚,2010,10,121.40,24.70,10.2334,
╝Г╤И╔╚,2010,11,121.40,24.70,1.13,
╝Г╤И╔╚,2010,12,121.40,24.70,0.70508,
╝Г╤И╔╚,2011,1,121.40,24.70,2.48518,
╝Г╤И╔╚,2011,2,121.40,24.70,1.5993,
╝Г╤И╔╚,2011,3,121.40,24.70,3.98405,
╝Г╤И╔╚,2011,4,121.40,24.70,1.38419,
╝Г╤И╔╚,2011,5,121.40,24.70,10.2277,
╝Г╤И╔╚,2011,6,121.40,24.70,18.1058,
╝Г╤И╔╚,2011,7,121.40,24.70,5.13707,
╝Г╤И╔╚,2011,8,121.40,24.70,5.60573,
╝Г╤И╔╚,2011,9,121.40,24.70,1.28376,
╝Г╤И╔╚,2011,10,121.40,24.70,5.93425,
╝Г╤И╔╚,2011,11,121.40,24.70,7.24205,
╝Г╤И╔╚,2011,12,121.40,24.70,2.99117,
╝Г╤И╔╚,2012,1,121.40,24.70,4.9294,
╝Г╤И╔╚,2012,2,121.40,24.70,7.28735,
╝Г╤И╔╚,2012,3,121.40,24.70,3.67865,
╝Г╤И╔╚,2012,4,121.40,24.70,5.33005,
╝Г╤И╔╚,2012,5,121.40,24.70,11.0322,
╝Г╤И╔╚,2012,6,121.40,24.70,16.8346,
╝Г╤И╔╚,2012,7,121.40,24.70,7.9817,
╝Г╤И╔╚,2012,8,121.40,24.70,31.9045,
╝Г╤И╔╚,2012,9,121.40,24.70,9.63127,
╝Г╤И╔╚,2012,10,121.40,24.70,1.40884,
╝Г╤И╔╚,2012,11,121.40,24.70,4.8162,
╝Г╤И╔╚,2012,12,121.40,24.70,5.10943,
╝Г╤И╔╚,2013,1,121.40,24.70,0.812204,
╝Г╤И╔╚,2013,2,121.40,24.70,0.022329,
╝Г╤И╔╚,2013,3,121.40,24.70,1.70666,
╝Г╤И╔╚,2013,4,121.40,24.70,9.79338,
╝Г╤И╔╚,2013,5,121.40,24.70,7.25301,
╝Г╤И╔╚,2013,6,121.40,24.70,4.02318,
╝Г╤И╔╚,2013,7,121.40,24.70,12.3322,
╝Г╤И╔╚,2013,8,121.40,24.70,19.2609,
╝Г╤И╔╚,2013,9,121.40,24.70,15.5216,
╝Г╤И╔╚,2013,10,121.40,24.70,11.5859,
╝Г╤И╔╚,2013,11,121.40,24.70,1.60751,
╝Г╤И╔╚,2013,12,121.40,24.70,5.39956,
╝Г╤И╔╚,2014,1,121.40,24.70,0.11527,
╝Г╤И╔╚,2014,2,121.40,24.70,3.45943,
╝Г╤И╔╚,2014,3,121.40,24.70,3.13994,
╝Г╤И╔╚,2014,4,121.40,24.70,2.36827,
╝Г╤И╔╚,2014,5,121.40,24.70,8.25789,
╝Г╤И╔╚,2014,6,121.40,24.70,6.29925,
╝Г╤И╔╚,2014,7,121.40,24.70,8.35201,
╝Г╤И╔╚,2014,8,121.40,24.70,3.81318,
╝Г╤И╔╚,2014,9,121.40,24.70,3.47186,
╝Г╤И╔╚,2014,10,121.40,24.70,3.86416,
╝Г╤И╔╚,2014,11,121.40,24.70,1.35911,
╝Г╤И╔╚,2014,12,121.40,24.70,2.89508,
╝Г╤И╔╚,2015,1,121.40,24.70,0.437134,
╝Г╤И╔╚,2015,2,121.40,24.70,1.14849,
╝Г╤И╔╚,2015,3,121.40,24.70,3.85261,
╝Г╤И╔╚,2015,4,121.40,24.70,2.84564,
╝Г╤И╔╚,2015,5,121.40,24.70,6.6402,
╝Г╤И╔╚,2015,6,121.40,24.70,3.59771,
╝Г╤И╔╚,2015,7,121.40,24.70,10.6331,
╝Г╤И╔╚,2015,8,121.40,24.70,25.5824,
╝Г╤И╔╚,2015,9,121.40,24.70,18.616,
╝Г╤И╔╚,2015,10,121.40,24.70,2.01717,
╝Г╤И╔╚,2015,11,121.40,24.70,0.526326,
╝Г╤И╔╚,2015,12,121.40,24.70,2.59991,
╝Г╤И╔╚,2016,1,121.40,24.70,7.7362,
╝Г╤И╔╚,2016,2,121.40,24.70,2.06881,
╝Г╤И╔╚,2016,3,121.40,24.70,9.77237,
╝Г╤И╔╚,2016,4,121.40,24.70,4.93897,
╝Г╤И╔╚,2016,5,121.40,24.70,4.71088,
╝Г╤И╔╚,2016,6,121.40,24.70,9.40158,
╝Г╤И╔╚,2016,7,121.40,24.70,6.72055,
╝Г╤И╔╚,2016,8,121.40,24.70,4.66991,
╝Г╤И╔╚,2016,9,121.40,24.70,28.4135,
╝Г╤И╔╚,2016,10,121.40,24.70,4.80857,
╝Г╤И╔╚,2016,11,121.40,24.70,3.51925,
╝Г╤И╔╚,2016,12,121.40,24.70,0.17404,
╝Г╤И╔╚,2017,1,121.40,24.70,0.367358,
╝Г╤И╔╚,2017,2,121.40,24.70,1.593,
╝Г╤И╔╚,2017,3,121.40,24.70,1.96968,
╝Г╤И╔╚,2017,4,121.40,24.70,7.9637,
╝Г╤И╔╚,2017,5,121.40,24.70,5.9895,
╝Г╤И╔╚,2017,6,121.40,24.70,16.6218,
╝Г╤И╔╚,2017,7,121.40,24.70,7.72639,
╝Г╤И╔╚,2017,8,121.40,24.70,0.54544,
╝Г╤И╔╚,2017,9,121.40,24.70,2.88665,
╝Г╤И╔╚,2017,10,121.40,24.70,9.10785,
╝Г╤И╔╚,2017,11,121.40,24.70,3.38789,
╝Г╤И╔╚,2017,12,121.40,24.70,1.68605,
╝Г╤И╔╚,2018,1,121.40,24.70,1.69908,
╝Г╤И╔╚,2018,2,121.40,24.70,1.55718,
╝Г╤И╔╚,2018,3,121.40,24.70,0.659788,
╝Г╤И╔╚,2018,4,121.40,24.70,0.121253,
╝Г╤И╔╚,2018,5,121.40,24.70,0.560265,
╝Г╤И╔╚,2018,6,121.40,24.70,11.5039,
╝Г╤И╔╚,2018,7,121.40,24.70,5.89414,
╝Г╤И╔╚,2018,8,121.40,24.70,8.44256,
╝Г╤И╔╚,2018,9,121.40,24.70,7.40111,
╝Г╤И╔╚,2018,10,121.40,24.70,3.10921,
╝Г╤И╔╚,2018,11,121.40,24.70,0.949855,
╝Г╤И╔╚,2018,12,121.40,24.70,0.411695,
╝Г╤И╔╚,2019,1,121.40,24.70,0.977835,
╝Г╤И╔╚,2019,2,121.40,24.70,0.561885,
╝Г╤И╔╚,2019,3,121.40,24.70,5.74172,
╝Г╤И╔╚,2019,4,121.40,24.70,3.07926,
╝Г╤И╔╚,2019,5,121.40,24.70,8.8362,
╝Г╤И╔╚,2019,6,121.40,24.70,6.38291,
╝Г╤И╔╚,2019,7,121.40,24.70,5.73366,
╝Г╤И╔╚,2019,8,121.40,24.70,10.7886,
╝Г╤И╔╚,2019,9,121.40,24.70,6.55966,
╝Г╤И╔╚,2019,10,121.40,24.70,1.18402,
╝Г╤И╔╚,2019,11,121.40,24.70,0.116066,
╝Г╤И╔╚,2019,12,121.40,24.70,2.51827,
╝Г╤И╔╚,2020,1,121.40,24.70,0.54246,
╝Г╤И╔╚,2020,2,121.40,24.70,0.367429,
╝Г╤И╔╚,2020,3,121.40,24.70,0.900079,
╝Г╤И╔╚,2020,4,121.40,24.70,1.87887,
╝Г╤И╔╚,2020,5,121.40,24.70,8.73594,
╝Г╤И╔╚,2020,6,121.40,24.70,0.827169,
╝Г╤И╔╚,2020,7,121.40,24.70,4.85705,
╝Г╤И╔╚,2020,8,121.40,24.70,3.81646,
╝Г╤И╔╚,2020,9,121.40,24.70,2.89002,
╝Г╤И╔╚,2020,10,121.40,24.70,1.10462,
╝Г╤И╔╚,2020,11,121.40,24.70,0.0758515,
╝Г╤И╔╚,2020,12,121.40,24.70,1.92055,
╝Г╤И╔╚,1960,1,121.40,24.75,2.23581,
╝Г╤И╔╚,1960,2,121.40,24.75,0.545124,
╝Г╤И╔╚,1960,3,121.40,24.75,3.37537,
╝Г╤И╔╚,1960,4,121.40,24.75,4.12207,
╝Г╤И╔╚,1960,5,121.40,24.75,6.99666,
╝Г╤И╔╚,1960,6,121.40,24.75,8.08625,
╝Г╤И╔╚,1960,7,121.40,24.75,12.84,
╝Г╤И╔╚,1960,8,121.40,24.75,27.4588,
╝Г╤И╔╚,1960,9,121.40,24.75,3.96095,
╝Г╤И╔╚,1960,10,121.40,24.75,0.758374,
╝Г╤И╔╚,1960,11,121.40,24.75,1.28192,
╝Г╤И╔╚,1960,12,121.40,24.75,0.918326,
╝Г╤И╔╚,1961,1,121.40,24.75,0.478933,
╝Г╤И╔╚,1961,2,121.40,24.75,3.46227,
╝Г╤И╔╚,1961,3,121.40,24.75,5.00549,
╝Г╤И╔╚,1961,4,121.40,24.75,2.68504,
╝Г╤И╔╚,1961,5,121.40,24.75,9.0867,
╝Г╤И╔╚,1961,6,121.40,24.75,1.78174,
╝Г╤И╔╚,1961,7,121.40,24.75,4.41592,
╝Г╤И╔╚,1961,8,121.40,24.75,2.58458,
╝Г╤И╔╚,1961,9,121.40,24.75,22.3574,
╝Г╤И╔╚,1961,10,121.40,24.75,1.39082,
╝Г╤И╔╚,1961,11,121.40,24.75,1.62091,
╝Г╤И╔╚,1961,12,121.40,24.75,1.591,
╝Г╤И╔╚,1962,1,121.40,24.75,2.15898,
╝Г╤И╔╚,1962,2,121.40,24.75,1.95181,
╝Г╤И╔╚,1962,3,121.40,24.75,6.65451,
╝Г╤И╔╚,1962,4,121.40,24.75,3.02673,
╝Г╤И╔╚,1962,5,121.40,24.75,2.41505,
╝Г╤И╔╚,1962,6,121.40,24.75,6.21669,
╝Г╤И╔╚,1962,7,121.40,24.75,4.89831,
╝Г╤И╔╚,1962,8,121.40,24.75,12.4418,
╝Г╤И╔╚,1962,9,121.40,24.75,15.0733,
╝Г╤И╔╚,1962,10,121.40,24.75,8.53031,
╝Г╤И╔╚,1962,11,121.40,24.75,2.63306,
╝Г╤И╔╚,1962,12,121.40,24.75,0.240034,
╝Г╤И╔╚,1963,1,121.40,24.75,0.520843,
╝Г╤И╔╚,1963,2,121.40,24.75,1.23335,
╝Г╤И╔╚,1963,3,121.40,24.75,1.94608,
╝Г╤И╔╚,1963,4,121.40,24.75,1.51567,
